#file,onset,offset,#item,sequence,syllables,type,place,vowel,position,speaker,question,new,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24
geo020s08a0250v02,0.680963,0.809963,289,pa,3,pulmonic,labial,a,initial,s08,answer,echo,5.29920647117735,5.26898123951253,5.24806510904087,5.2259068759339,5.23631642303527,5.23616479676341,5.25357833544682,5.23299026789827,5.20232285264053,5.25800253506553,5.35420797706487,5.41825585532319,5.34019848000377,5.29163156631162,5.29003415527846,5.29958606141425,5.27298468665829,5.26362912620361,5.29643760089509,5.28508723301745,5.33273811675017,5.37706015276658,5.36079626812465,5.31568566070913
geo020s09a0001v01,0.566906,0.695906,294,ke,2,pulmonic,velar,e,initial,s09,question,new,5.3268698373652,5.26445081425987,5.38256476058698,5.31777728806848,5.22778008879373,5.32283728130017,5.21981459756005,5.34409537969443,5.3403763556749,5.29356509235947,5.3563197297181,5.38395822146786,5.22824462649856,5.28411295993205,5.27188765858073,5.22253399169068,5.29006843748962,5.26831784720498,5.30628206396896,5.34910886005458,5.30250657952939,5.30793051184767,5.27957583608944,5.26784166408193
geo020s09a0003v02,0.712197,0.841197,295,p>a,3,ejective,labial,a,initial,s09,answer,new,5.31131947164112,5.45896915402051,5.35573024800835,5.32912878200024,5.29572651318411,5.25030447522379,5.22038068963406,5.25846729539055,5.28533090631507,5.30095837601038,5.32331286009461,5.3134084216031,5.27644336543759,5.29228722171499,5.29052407760634,5.28831500934152,5.2712148900668,5.23539567097663,5.2487741188824,5.29506859499998,5.31686773951271,5.33247431893951,5.37567231157532,5.40352972123057
geo020s09a0004v01,1.885142,2.014142,296,p>a,3,ejective,labial,a,initial,s09,question,new,5.29269056575431,5.27449843468748,5.27250969501044,5.27682505253494,5.28023689548917,5.2882407677234,5.29468126393194,5.27430639658653,5.31525510966596,5.30607122752046,5.28584187014625,5.31438754672553,5.3214819830785,5.30939379578762,5.30745102738334,5.30456133235775,5.28510141936937,5.28318393158771,5.27340819301004,5.32320800830982,5.3547435401433,5.24314603597335,5.4074605190062,5.34692418057653
geo020s09a0005v02,0.824083,0.953083,297,t>e,2,ejective,coronal,e,initial,s09,answer,new,5.30638672155399,5.30964842692366,5.30219483942449,5.3011184398767,5.3207483993033,5.298381864468,5.28755617203377,5.28472845407818,5.27044964362551,5.30038522705004,5.28083798841735,5.31816901225064,5.34434132734989,5.3295587330666,5.30021157140873,5.27912180495018,5.28306209434283,5.30936264228466,5.32127090685281,5.29974484721254,5.30299739809617,5.26272542144483,5.2593166291983,5.26415698827619
geo020s09a0006v01,1.384904,1.513904,298,t>e,2,ejective,coronal,e,initial,s09,question,new,5.29225452460866,5.29646715596358,5.31310991531451,5.30906836687884,5.28686048641919,5.30046206503718,5.32800916965331,5.30711703564381,5.27628594733939,5.29731736671483,5.3238574248329,5.30680722549051,5.31818518779748,5.2986418139093,5.30846173798005,5.29350631196226,5.29444086260612,5.35899892791985,5.31924093398346,5.26700005904203,5.30561815084673,5.2672239373687,5.24778799082662,5.2303949933019
geo020s09a0006v02,0.66653,0.79553,299,t>e,2,ejective,coronal,e,initial,s09,answer,echo,5.31457696000003,5.30066860023046,5.29385140898844,5.30735837320015,5.31598585544491,5.28426712252521,5.25031077030906,5.29264279658699,5.30334222079578,5.31741386223903,5.30119173159998,5.30995241607927,5.2725958873559,5.27022391515533,5.28001438422203,5.30440678832817,5.29991109588649,5.29786876594183,5.27106589536971,5.30415081883237,5.30871017375153,5.32246153608808,5.32910841896612,5.31280244935877
geo020s09a0007v01,1.553167,1.682167,300,k>a,2,ejective,velar,a,initial,s09,question,new,5.32886693994962,5.26283059355546,5.26784939613834,5.29324954681479,5.32119125308765,5.31357487650799,5.28932051598803,5.27271285080034,5.30405984690162,5.30208476099723,5.30061771870807,5.30065313651221,5.30421096512706,5.28630045178055,5.28391565799732,5.29444989752155,5.29435050896189,5.29531486354378,5.29912803786523,5.29558664150988,5.30852113063083,5.29141761793378,5.30412347841157,5.30257877384066
geo020s09a0007v02,0.71899,0.84799,301,pa,2,pulmonic,labial,a,initial,s09,answer,new,5.29743697912073,5.28313722906501,5.28490887313741,5.28742526236555,5.28816551039001,5.28992121732867,5.29001096370446,5.29066768217704,5.31675386503662,5.30199559356939,5.29298316495733,5.28738330699241,5.31569499709136,5.31242685787171,5.30353721938117,5.30524084387076,5.32470658786402,5.31255995760699,5.30588615089797,5.29993156303161,5.28629589736785,5.29181477042114,5.28759609859922,5.29068783555432
geo020s09a0008v02,1.235627,1.364627,302,pa,2,pulmonic,labial,a,initial,s09,answer,echo,5.2904787245098,5.31971333165023,5.32045207634627,5.28495397281657,5.28474974116649,5.28823420187285,5.33920111916122,5.33962532296968,5.29472140883497,5.27944285841599,5.26061030724255,5.31845523176335,5.32632982818991,5.34381115124259,5.30615159865655,5.31749136492591,5.28702686807127,5.26332314916503,5.24294418176741,5.21495749650313,5.28194049464544,5.30764175896835,5.31937312990976,5.32771741832531
geo020s09a0009v01,1.180635,1.309635,303,k>a,3,ejective,velar,a,initial,s09,question,new,5.29292686385905,5.29273280185412,5.29499284645002,5.3088561380974,5.22005091373272,5.2414300336094,5.2937956590195,5.30653996811238,5.34038450555405,5.32410791277399,5.3197059903885,5.33018418288641,5.35072526453415,5.35697582143033,5.29894516943856,5.23620363656016,5.27313852326668,5.23189654165442,5.31437622999155,5.3275503875733,5.34334617998429,5.35598798252341,5.30393207453314,5.22564398026837
geo020s09a0013v01,0.786162,0.915162,308,t>e,2,ejective,coronal,e,initial,s09,question,new,5.31032893792124,5.28208838616246,5.26751016037448,5.15299097128046,5.42026682172298,5.41841062048289,5.3407722671512,4.81253957682665,5.26541807106647,5.66127364155671,5.52701665612789,5.19715856686108,5.06004685246191,5.07414578699383,5.31194459269542,5.19230163628399,5.30034830280013,5.31870462683461,5.34842000238294,5.35782889852152,5.24843045116681,5.29370323780977,5.22778330804226,5.28086800814133
geo020s09a0015v02,0.744441,0.873441,309,t>a,2,ejective,coronal,a,initial,s09,answer,new,5.3088670227204,5.30483358977583,5.30908221707512,5.30141207300042,5.31727453850834,5.30377991960134,5.2909412296129,5.27087165515665,5.26275495364698,5.28314382846685,5.26729150369914,5.28895719651571,5.30038223324273,5.31375558167717,5.30177538071933,5.30404990411243,5.29045755902747,5.31136290230851,5.31774100046667,5.32002504083445,5.32572142180432,5.3290701159451,5.29312892985891,5.27516285796899
geo020s09a0016v01,1.2431,1.3721,310,t>a,2,ejective,coronal,a,initial,s09,question,new,5.31034869893158,5.29422148988571,5.28700562940172,5.29771818707586,5.29683476804182,5.28341385894335,5.27528310313624,5.25899736846617,5.22382278120753,5.25730420792376,5.2864993075761,5.29022773352248,5.30187702344523,5.32287826314716,5.33913872106809,5.32955388684685,5.30705210738579,5.3120032856526,5.31126123210386,5.29288714957067,5.2822154232661,5.30324570232635,5.31079025564842,5.29414517504882
geo020s09a0016v02,0.781135,0.910135,311,t>a,2,ejective,coronal,a,initial,s09,answer,echo,5.32492278270901,5.33205142086349,5.33575475976189,5.31478207624928,5.365950313757,5.32079777792711,5.32165344971217,5.25865511593143,5.26612314964995,5.25786873981735,5.27519918888428,5.30249612336945,5.30242342513977,5.31665765063158,5.2922887307864,5.26067364928284,5.26579727401123,5.30093044947114,5.31567288446587,5.32457996557668,5.35087139088151,5.30699609718102,5.27423776602737,5.27392272206076
geo020s09a0019v01,1.150146,1.279146,312,k>a,3,ejective,velar,a,initial,s09,question,new,5.37896650568945,5.34352015137887,5.19480791439236,5.353638538136,5.39255242315994,5.37464857975456,5.23286909838277,5.25157056329401,5.25645472657742,5.21129598950841,5.20576941826719,5.26958501769979,5.24992564798861,5.17873001659518,5.45484322340775,5.43998184577774,5.27074830845203,5.41960270641524,5.32140234612525,5.26960714416074,5.24286649402927,5.24567316008953,5.244251284166,5.27059821610898
geo020s09a0021v01,1.384881,1.513881,313,k>a,3,ejective,velar,a,initial,s09,question,new,5.24443757215669,5.23091608495253,5.29238933041054,5.30695396354352,5.31560998365747,5.27549592722054,5.24463173912823,5.30832165634143,5.30338201951377,5.35559380120103,5.29645062527021,5.22689601296972,5.35832344416427,5.35790333150007,5.36649270394504,5.35282780537237,5.37115835784895,5.29894466975223,5.28313519847106,5.25182516005028,5.24837526415246,5.2388109630424,5.27210941891723,5.30021007424623
geo020s09a0023v01,0.930611,1.059611,314,p>a,2,ejective,labial,a,initial,s09,question,new,5.32789704235813,5.30470442578955,5.28657216087034,5.25503348991467,5.34826067511464,5.34883033155779,5.35920971722778,5.32629676685091,5.29836886522196,5.25526476106389,5.25139765199655,5.25169682205076,5.28926199010368,5.28090667628824,5.2541883473445,5.29676666483138,5.2797317184322,5.29949217618887,5.32672599302786,5.32888924768483,5.325855682379,5.32845755315099,5.31015700065223,5.31033783042422
geo020s09a0024v01,1.257338,1.386338,315,po,3,pulmonic,labial,o,initial,s09,question,new,5.29497177629694,5.29254322825085,5.27194823688796,5.28740807604,5.30288093759929,5.26567278317729,5.35422925379643,5.32621070500448,5.32809653285715,5.29454777054017,5.28075606560233,5.25738911638285,5.288499326944,5.31223851612653,5.34219405074952,5.35045952554806,5.3151090930793,5.26888289157754,5.2619323888936,5.2596409852193,5.31654522513483,5.26960560047005,5.39176672518897,5.31779641208552
geo020s09a0024v02,1.132278,1.261278,316,po,3,pulmonic,labial,o,initial,s09,answer,echo,5.29854134146378,5.29397947147105,5.30558985776114,5.26258552021487,5.31107661996899,5.27939241398269,5.28201927119985,5.30599928491376,5.30329495776082,5.29229828818575,5.30566828224312,5.29852334533295,5.33957782492896,5.32695438485398,5.31927618793925,5.29720124391484,5.29905209656782,5.29101778934111,5.27568671415585,5.28724125223841,5.28980372815783,5.31242537888624,5.28674010796538,5.28162227585463
geo020s09a0025v02,0.678964,0.807964,317,t>i,3,ejective,coronal,i,initial,s09,answer,new,5.32150885301214,5.366992320838,5.35313788296763,5.29811084522398,5.28023842285537,5.25682952540111,5.28540131228148,5.31835918092298,5.32093661168466,5.31996583824439,5.31482732404985,5.29706608402048,5.27415171508926,5.27405899716044,5.29311385171644,5.29116887686943,5.28283157828032,5.30359591048988,5.26980111566092,5.28859374499437,5.30339296388354,5.32552194346385,5.29685479751519,5.30585588041632
geo020s09a0026v01,0.956395,1.085395,318,t>i,3,ejective,coronal,i,initial,s09,question,new,5.32476648435997,5.31072556545639,5.31001468538018,5.24486806543688,5.25742922400672,5.26666827617565,5.25384496740063,5.27682709598272,5.33868789917471,5.35465611121764,5.35754383493274,5.30846817235426,5.27276414624106,5.28017172569127,5.26724508457362,5.29599366885249,5.29760561331179,5.34087864763211,5.29404224120832,5.28075046814643,5.28934977764577,5.27183272423111,5.29519399389403,5.25921836598748
geo020s09a0027v01,1.201407,1.330407,319,k>e,2,ejective,velar,e,initial,s09,question,new,5.2861749448183,5.28899252503562,5.28386188773835,5.28114730101835,5.30857408610296,5.30226904835853,5.30345862758691,5.30566182982807,5.29795980262968,5.29600720016734,5.30094890102198,5.30711108819251,5.29853484289834,5.30509335758064,5.30117478025035,5.29030585995983,5.31610914992262,5.31310252541478,5.31068951490759,5.30064016675768,5.30018661840771,5.28407695142897,5.28307630945298,5.28070161629221
geo020s09a0030v01,1.18326,1.31226,320,p>i,3,ejective,labial,i,initial,s09,question,new,5.32430182727,5.29612496499112,5.26962566826317,5.30683300535624,5.34842998921696,5.37201661232737,5.31826998259534,5.31445249246142,5.28382384099716,5.24368006614686,5.22538531810955,5.21743589054,5.25956926169786,5.3163699339706,5.33306704179855,5.33823110873198,5.33261057484958,5.35096389490135,5.33198905847466,5.28845741661039,5.28595375106457,5.31956992258149,5.31822391001337,5.32117072777652
geo020s09a0030v02,1.091401,1.220401,321,p>i,3,ejective,labial,i,initial,s09,answer,echo,5.28507659312143,5.31013081220958,5.33982344702813,5.33928367065516,5.30660344200901,5.28628780058293,5.26482573084532,5.28226267695056,5.27465715834481,5.28848468377406,5.34550100284711,5.35800555004294,5.35433043028045,5.37857528183198,5.30439983080039,5.29429227673174,5.23946663920008,5.2225205074889,5.24512384682272,5.2440533481367,5.23985421956091,5.28048989734222,5.31578393404667,5.32238734631843
geo020s09a0033v02,1.189858,1.318858,322,k>a,3,ejective,velar,a,initial,s09,answer,new,5.30988964865356,5.29069690444159,5.2856438963141,5.26497875983738,5.29028166661874,5.29427269789265,5.29196674396395,5.30125105906091,5.30560524532803,5.30461251048572,5.28395522294522,5.2986258189717,5.31046923263918,5.31879623572936,5.27604414985766,5.30497217411468,5.29910555584523,5.32675077849385,5.31441903609394,5.35049179762061,5.31034375871561,5.32349620237614,5.33163704897063,5.31263833027498
geo020s09a0034v01,1.133547,1.262547,323,k>a,3,ejective,velar,a,initial,s09,question,new,5.30408221781585,5.2785936261402,5.21544595352387,5.38827597950123,5.34548144745563,5.41229584069654,5.25244985227354,5.30416821689278,5.31697865649195,5.32462818133783,5.33061368051879,5.29727182015485,5.28266754440772,5.14918664893346,5.18375744357893,5.26988754177154,5.30190492356281,5.30153767578179,5.2083357646226,5.31206394786201,5.34531592675312,5.36394919605614,5.51281525156403,5.39929373586534
geo020s09a0034v02,0.658239,0.787239,324,k>a,3,ejective,velar,a,initial,s09,answer,echo,5.29007599958387,5.28725894699128,5.29544474451733,5.28149567185423,5.28001540269302,5.28068278733623,5.27702529057368,5.27669221947116,5.31486224214847,5.32475041492052,5.32613436146142,5.34753839026511,5.34643730616716,5.33068484213047,5.18022447038985,5.3769533930016,5.28649070648968,5.22804295995993,5.24482059365226,5.26621557364483,5.33518483221591,5.33658714693881,5.29406232669214,5.29641806401435
geo020s09a0039v01,1.193509,1.322509,326,k>a,3,ejective,velar,a,initial,s09,question,new,5.33574127410485,5.31100553027252,5.31089493625416,5.30743170449213,5.28792000078965,5.28618203030828,5.28731152383817,5.29735490352906,5.30921724643679,5.30289636690606,5.2781457811952,5.29959055569864,5.31169893268763,5.30108752611065,5.30939181781628,5.31750362745889,5.32365952423587,5.2985953279132,5.30045657680532,5.2926040767454,5.30041566358226,5.2769634866815,5.26354940516508,5.29460398045611
geo020s09a0041v02,1.132336,1.261336,327,t>e,3,ejective,coronal,e,initial,s09,answer,new,5.06014139239987,5.51367629616711,5.56277252050488,5.2511356082002,5.27610243197688,5.15826993342427,5.11652446998863,5.39223976564821,5.22820333107728,5.23980226812172,5.16461967438223,5.35147654409242,5.28942898163063,5.23915583014996,5.60977358114483,5.4755296431711,5.39996695522562,5.27744555788111,5.20243127093603,5.14054304592416,5.1248041025914,5.15487992780405,5.21960310942653,5.31368123554765
geo020s09a0042v01,1.339153,1.468153,328,t>e,3,ejective,coronal,e,initial,s09,question,new,5.28909042898284,5.30335266811258,5.30348946814124,5.30305413034832,5.30088606461654,5.30363420706804,5.30212261738902,5.30519565678006,5.30956289787079,5.31591020110855,5.29722627152029,5.29280520244663,5.29049031494124,5.31551365912629,5.30619922294852,5.30719286254738,5.27687307245402,5.29599216536176,5.29272123738509,5.30819888315237,5.29800581802183,5.29657384750166,5.27639072513007,5.26564385362745
geo020s09a0042v02,0.789841,0.918841,329,t>e,3,ejective,coronal,e,initial,s09,answer,echo,5.2838892804957,5.2825105951754,5.26232691049204,5.2684837365448,5.25039207826561,5.28421337116176,5.29925742455502,5.31961348587272,5.33439998796093,5.36060554506289,5.32288460542579,5.29504200841412,5.28209905790006,5.26618098018893,5.28026082395832,5.28954853245261,5.29601722324548,5.29592250114576,5.28696719637683,5.2905457455819,5.29386547155278,5.31566895328125,5.31547237434386,5.30834541715322
geo020s09a0047v01,0.946911,1.075911,331,k>a,2,ejective,velar,a,initial,s09,question,new,5.30376102292834,5.29559867425096,5.30028193551808,5.29834686611292,5.27680104171065,5.30169366044777,5.29859482805203,5.31583896289752,5.31130022335576,5.2854813360658,5.2997917790675,5.31270338971074,5.3083360118994,5.31026866442778,5.30434416883549,5.30515543358602,5.30597447591822,5.28964688633652,5.27883123916048,5.29735790641333,5.31786554971135,5.29716920766582,5.30252998101499,5.30377544410579
geo020s09a0047v02,0.961158,1.090158,332,t>a,2,ejective,coronal,a,initial,s09,answer,new,5.25426098035112,5.33938733032138,5.38437716593127,5.32656803199821,5.24683089560836,5.21146943074662,5.24475834945347,5.2924154846552,5.29046511817973,5.36012481795742,5.331223956747,5.33429870396921,5.30909854027447,5.30799884938363,5.29778672578313,5.28644871188775,5.30172505378108,5.31890644921299,5.31570187647513,5.29212473170362,5.25498597612587,5.26803803979104,5.27188868536227,5.29530984849613
geo020s09a0048v01,0.949524,1.078524,333,t>a,2,ejective,coronal,a,initial,s09,question,new,5.32003042271429,5.30632025781663,5.27317851690872,5.28705467993263,5.26803391681291,5.27866093856422,5.2704280499395,5.28610307486846,5.30320938110846,5.29955859590406,5.31097047724247,5.34398408641144,5.33605380563443,5.34425489438803,5.34527537715822,5.30242890258775,5.32438707928109,5.30136073081346,5.27299084057703,5.28674466035542,5.30633216209434,5.25884342133422,5.20703999403408,5.216600675212
geo020s09a0048v02,1.065705,1.194705,334,t>a,2,ejective,coronal,a,initial,s09,answer,echo,5.29962101642715,5.31509630946749,5.3112696227548,5.29481022370595,5.28830086850587,5.28647046834746,5.2903990996537,5.27545500302953,5.28710979569977,5.31079371225846,5.3140499577669,5.31962327511522,5.29450159574547,5.29255630344629,5.29657184400957,5.27629565891332,5.27052521785473,5.27077092315354,5.29248137020097,5.33228343280927,5.33301488469168,5.3285715580184,5.27530868534903,5.24579278812553
geo020s09a0049v01,0.873236,1.002236,335,t>e,2,ejective,coronal,e,initial,s09,question,new,5.2822006877895,5.33332730373749,5.34584387549855,5.27525342694948,5.28453127355624,5.31286700534054,5.32974093388827,5.3153199990836,5.35512530231105,5.36404003006221,5.28853921587101,5.20771463928225,5.23450178402736,5.27448307299647,5.27081203948243,5.30860476929896,5.2658184514073,5.30167771425024,5.29937230989957,5.33701486592578,5.29595758445108,5.30669914112709,5.31282019034918,5.3463887009927
geo020s09a0055v01,1.133754,1.262754,336,t>o,2,ejective,coronal,o,initial,s09,question,new,5.37461059215241,5.26505474864173,5.20737463553948,5.46775882992268,5.13514292813358,4.87043869060297,5.35220357143584,4.79623507487813,5.43609211837598,5.47874880485961,5.23066092307179,5.16225935613991,5.26983301188091,5.47417767771227,5.30485693686988,5.36407046229116,5.22696528574257,5.42726451757518,5.35631170868033,5.19758722525263,5.20894556959415,5.38928540561634,5.36399929624482,5.1958033513167
geo020s09a0055v02,0.860818,0.989818,337,ko,3,pulmonic,velar,o,initial,s09,answer,new,5.28084460301021,5.31272852517735,5.30428502460282,5.30559432514366,5.32672890899692,5.31815773822993,5.31037685769663,5.30911684172659,5.3226342988233,5.31632377376325,5.29264581365454,5.26923710478773,5.26179548826147,5.29389560495335,5.29572300409821,5.29693991830164,5.32331383540844,5.31465910992763,5.31279012904136,5.30622997909839,5.30629992101439,5.30919746305493,5.30043013308417,5.27794780857703
geo020s09a0056v01,0.925289,1.054289,338,ko,3,pulmonic,velar,o,initial,s09,question,new,5.36107805828302,5.33077632819089,5.25790986944519,5.2242719309004,5.34886978655593,5.37824252885185,5.31449431134679,5.25827891914122,5.28387406238981,5.29175035082407,5.30548213816259,5.29386697824438,5.30779728974717,5.26403746744592,5.23673234619653,5.28694494500306,5.29017430160557,5.31491191227247,5.3435215850833,5.32276604695035,5.32607649209008,5.30747728609858,5.25308252472339,5.28603524919257
geo020s09a0056v02,0.771443,0.900443,339,ko,3,pulmonic,velar,o,initial,s09,answer,echo,5.29118398436682,5.29939878160793,5.27581456706585,5.30150677497339,5.30542206827797,5.304772487354,5.29519098450473,5.3131040033991,5.29609890758666,5.2930359443583,5.30152521589329,5.29333095503636,5.32716232182845,5.3079696331825,5.31339167608474,5.30568217961106,5.3079146647955,5.30198363755556,5.27945661554709,5.30010826193714,5.29937630567404,5.29695043271953,5.30067358847566,5.29427319991895
geo020s09a0057v01,1.673613,1.802613,340,p>a,2,ejective,labial,a,initial,s09,question,new,5.30971071515604,5.29302991256775,5.31059419692203,5.30436156353235,5.27757165468737,5.27554963767975,5.2715148672112,5.26139453125005,5.26988959944504,5.27446771106947,5.29036331679917,5.29630183673176,5.32651553480899,5.30290731659225,5.33324087917702,5.31469895267177,5.2926020652841,5.30813650067648,5.30994302592761,5.36036121607833,5.36967896372122,5.33671081453491,5.30815432463812,5.27380692486354
geo020s09a0059v01,1.239282,1.368282,341,p>a,3,ejective,labial,a,initial,s09,question,new,5.20164015277842,5.22415131578471,5.16615303906401,5.14295628781682,5.19457609476252,5.16691342358253,5.19682768287771,5.28193592033229,5.28295496683484,5.34364392029052,5.36075023485386,5.39859292570014,5.37856190000722,5.39015561708426,5.37697650214238,5.32956454849931,5.27581354430743,5.31371619368774,5.26144381665066,5.32252595958081,5.30879033308061,5.31569548847749,5.29115779789294,5.25158680494037
geo020s09a0062v01,0.717105,0.846105,345,t>a,3,ejective,coronal,a,initial,s09,question,new,5.30002041553651,5.33467726068888,5.32879419387751,5.3139195175161,5.33080004543296,5.30126950469701,5.28236632237357,5.18836298187998,5.21441768865183,5.35186287280133,5.40952505412878,5.28211735204243,5.30963161832319,5.26464733979253,5.24694301624397,5.25594782102153,5.26879380368558,5.25840121163118,5.3412978298975,5.33782505774995,5.34667934382045,5.34459723971467,5.31477912523465,3.16459280253677
geo020s09a0062v02,0.874383,1.003383,346,t>a,3,ejective,coronal,a,initial,s09,answer,echo,5.27635392637632,5.3147294485145,5.32629676685091,5.31533425452789,5.30310986416363,5.3037993131839,5.30346957111829,5.30140658997997,5.29718822931245,5.30741684047559,5.3077467696627,5.29028771500889,5.2569337560177,5.24254035107904,5.27302160960267,5.28403130498401,5.29319828638617,5.30669567033468,5.3263930306488,5.32804994009824,5.31493354997084,5.32255231344983,5.33029460124619,5.3156178464749
geo020s09a0063v01,0.959369,1.088369,347,p>i,2,ejective,labial,i,initial,s09,question,new,5.29273330465409,5.29107621255892,5.25286906213974,5.27625681205173,5.27698238579776,5.31675484676855,5.30172256228269,5.28725035243613,5.30464331547473,5.31737658032595,5.3259636615012,5.29988264086676,5.30455884791594,5.29031039614612,5.32177946627032,5.30459213892332,5.30616995412104,5.29977879813649,5.28939265956285,5.27849876912433,5.29144077690856,5.25838351917498,5.27480869032833,5.29992607188745
geo020s09a0063v02,0.665975,0.794975,348,p>a,3,ejective,labial,a,initial,s09,answer,new,5.28066141349709,5.29476757348119,5.30595512447441,5.26766277915317,5.28534863490305,5.3037878759884,5.31750068446469,5.2954231824347,5.28181698084541,5.29237826494726,5.28359857463396,5.29288564140205,5.28189170089307,5.32901629529731,5.34364105323036,5.43801452421602,5.03555487279779,5.27414454384349,5.28209041888316,5.22472464624466,5.28590667147956,5.38187006085115,5.36962821611351,5.35771158466938
geo020s09a0064v01,1.277213,1.406213,349,p>a,3,ejective,labial,a,initial,s09,question,new,5.28861797920591,5.30008330635807,5.31041736540644,5.29586085178475,5.30714032948747,5.30924098597841,5.30152621269008,5.27487062753477,5.27891433940108,5.29785475956192,5.28745306314918,5.28108931219288,5.2959731209502,5.31750411795708,5.32189618837198,5.32597047060458,5.31232578883235,5.3183964262215,5.29636696575238,5.28372389799503,5.28393442618058,5.28283513289611,5.29169448359479,5.29207492297667
geo020s09a0064v02,0.58898,0.71798,350,p>a,3,ejective,labial,a,initial,s09,answer,echo,5.30246276250926,5.27566318743973,5.27123543931745,5.29457989087902,5.30326013093719,5.2805550464089,5.17482512685734,5.44733977639104,5.38451937442016,5.32354690813696,5.2585297327256,5.26678799901741,5.32604342237425,4.88814293697205,5.47086296061915,5.45618441781855,5.37445353052949,5.38646971737938,4.98460270079927,5.43568601249006,5.23975084414132,5.25629360853255,5.29478965147169,5.32350790393377
geo020s09a0065v01,0.648714,0.777714,351,k>a,2,ejective,velar,a,initial,s09,question,new,5.26917327330283,5.30590302257201,5.2745158443187,5.2715246252303,5.33143294275924,5.34737749427403,5.25470763573258,5.30692818679593,5.26889010065521,5.25942008108638,5.22683264297486,5.35527173179371,5.24051715856699,5.30202149777563,5.2248398110246,5.32359566125169,5.31830036973237,5.27095233622827,5.31215320832434,5.39344480238297,5.40944183864672,5.33207414107735,5.29687933307335,5.30808550258692
geo020s09a0067v01,0.979398,1.108398,352,k>e,3,ejective,velar,e,initial,s09,question,new,5.29168492042287,5.32310851086936,5.30425917896589,5.29073872102449,5.28095857066184,5.27396678295908,5.26556274310554,5.26496945468899,5.32523773973848,5.35835122566325,5.32586832918532,5.28147940029824,5.30125405026825,5.27429205626195,5.30983775134991,5.29797930941316,5.27926399848704,5.21217324974319,5.35507475554383,5.36486792468094,5.31089394875248,5.36555817072774,5.30735688669944,5.18868942503364
geo020s09a0067v02,0.741245,0.870245,353,p>a,3,ejective,labial,a,initial,s09,answer,new,5.31071914559076,5.31925219579888,5.27798761034382,5.28107252532632,5.29306057379213,5.30607866956369,5.27870275157643,5.27956819417332,5.27959417644984,5.28271528459547,5.26566710065319,5.27212225076485,5.30187104474733,5.31500583615927,5.3124608739337,5.34273943302577,5.33690951681243,5.34674413136259,5.31865563467677,5.32346499755305,5.30384207719074,5.30260665438646,5.30275450786045,5.30625924616909
geo020s09a0068v01,0.883148,1.012148,354,p>a,3,ejective,labial,a,initial,s09,question,new,5.33068532620573,5.33910992063493,5.32301729618481,5.30371228775526,5.31770961553291,5.31112401029248,5.3211018182935,5.27100731896139,5.27600273681393,5.26902294435501,5.30260715224629,5.26018498095141,5.294995354772,5.3063564662213,5.32034350041246,5.27996040377516,5.26879843851151,5.27999605156683,5.33006212735487,5.31269846111379,5.2852822777175,5.2785400789308,5.30210966667942,5.30713041727989
geo020s09a0068v02,0.782155,0.911155,355,p>a,3,ejective,labial,a,initial,s09,answer,echo,5.26554569356034,5.27719076318222,5.2995531027115,5.31291332538544,5.30155611613187,5.29154196526776,5.30136571560735,5.30987580963594,5.30515741995457,5.29666900875247,5.24684089749029,5.32852498738748,5.40535981696026,4.62318199503978,5.67352496504217,5.45444380755881,5.08349658470347,5.46945157770141,4.78318163426146,5.40266837282269,5.71996942292911,0,5.86242448192696,5.35561740924703
geo020s09a0069v02,0.97311,1.10211,356,p>a,2,ejective,labial,a,initial,s09,answer,new,5.3123681897707,5.32014685993128,5.31498518349577,5.28448767569881,5.29293591246363,5.30614961426183,5.31184298161716,5.30125504733538,5.31824498603237,5.29934034312903,5.28703799290864,5.26928343153958,5.30188549320607,5.31448151987339,5.30514997105218,5.29904809949767,5.29983721099912,5.30347255569697,5.29298115425841,5.28090769385086,5.29668854073121,5.28809883473221,5.26271764966773,5.27467456521294
geo020s09a0070v01,1.128197,1.257197,357,p>a,2,ejective,labial,a,initial,s09,question,new,5.25863274580627,5.26148324322231,5.28103844203336,5.31581095752147,5.36679483857283,5.33885452050507,5.29518045157088,5.2553921200766,5.27374235954186,5.29045655113619,5.31040353369002,5.3134813105927,5.29340230741009,5.29032551661848,5.31060851989368,5.31364529139698,5.29062535876266,5.2559113055567,5.30439436413747,5.31161061846062,5.3274051841073,5.29415170220341,5.28992777211191,5.27998637586331
geo020s09a0070v02,0.69482,0.82382,358,p>a,2,ejective,labial,a,initial,s09,answer,echo,5.30059527015455,5.29660890796343,5.3015785431264,5.30830383536208,5.28312707605405,5.27309801525519,5.29793329280116,5.29444889364609,5.29727282120044,5.2793231124302,5.30678045338803,5.31067667467222,5.3234562210211,5.30343823250431,5.31901420176426,5.331914121778,5.29649120012067,5.27222233352568,5.26706918811377,5.29027763433832,5.29698598064703,5.28707996277175,5.31929087672069,5.32461308372323
