#file,onset,offset,#item,sequence,syllables,type,place,vowel,position,speaker,question,new,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24
geo020s08a0239v02,0.671381,0.800381,272,pa,2,pulmonic,labial,a,initial,s08,answer,new,1.92647973819229,0.499076876731444,-0.275094956946311,1.16161838624424,1.46568300878896,0.861876783834433,1.88722115270663,2.16373673317523,1.55978537652903,-0.159347493234134,2.25200733202507,10.8994,2.11061312036792,1.66602616376229,1.21045177042365,2.25958364184934,2.44402388953266,2.2181159363676,1.86533515688637,0.71515326082256,1.02018216896429,2.48801016224063,1.88722115270663,1.02187522244773
geo020s08a0240v01,0.886368,1.015368,273,pa,2,pulmonic,labial,a,initial,s08,question,new,0.985816794522765,1.62857365074258,2.31041436410838,2.75854050651372,2.23088498882883,0.447182701460032,1.64613621621677,1.77390095092674,2.03317506532971,2.00707244142708,0.559501495690027,2.6784,0.749858272143988,2.46421913109088,2.57232974756455,2.33468435485405,1.48146816798949,2.63208306587792,2.79223202311869,2.32388659641396,1.95420422930868,-1.80484470877671,2.0259220870247,2.85346569720018
geo020s08a0240v02,0.644231,0.773231,274,pa,2,pulmonic,labial,a,initial,s08,answer,echo,3.0131693600654,3.28015529105078,1.83158897139067,2.65032927614137,3.1268438658217,2.99105635848239,3.40396022815108,3.16903831242099,2.30534129118776,2.67982217964566,2.89862648260445,24.2971,3.03259443828656,2.11409655942865,1.73176173421036,2.54326203216039,2.37899042419645,1.55068528733793,0.729141540783321,0.736589738402782,1.43083742387056,1.54585893079123,1.17708453304022,2.02895055693476
geo020s08a0249v02,0.682179,0.811179,287,pa,3,pulmonic,labial,a,initial,s08,answer,new,0.21042298690483,2.4203414616282,3.09380227790035,3.07124782603014,2.47437640081482,1.52440276323752,1.86861247983774,1.8210107808335,0.87066555384788,-4.30506559353772,-0.176140697718874,0.933,0.587397700376335,0.727113730123219,1.59748678131435,2.53480730824146,2.37700587336103,2.31161420757857,1.23369664149216,1.22500996339174,-0.678061543141904,-0.273779167282789,-0.259418607178922,1.36210412231867
geo020s08a0250v01,0.700244,0.829244,288,pa,3,pulmonic,labial,a,initial,s08,question,new,2.51123207495555,-0.649130295143169,1.84205643411083,2.43008080750422,2.69301777826825,2.54274307446738,1.3587432920326,1.23552960923015,2.53258508510474,2.51062312829264,2.23185142147927,1.5433,0.655756791341386,1.89815944446054,1.73361821962205,-0.0754781411759567,-0.842343486922072,-0.304760413986532,-0.745704431298622,-3.56489347433295,0.299215308265454,2.24116703148757,3.29783856497125,3.63042637903227
geo020s08a0250v02,0.680963,0.809963,289,pa,3,pulmonic,labial,a,initial,s08,answer,echo,-1.90045888615142,1.75964941530982,2.28548979756541,2.63895732461493,2.48923062126805,2.49159258237857,2.17236250594407,2.53972621955211,2.90878998508679,2.07077913110118,2.43956054802112,25.4571,2.14308513123557,0.308293196355891,0.517721790453832,-1.48943512003941,1.61567840002355,1.92382520496874,-0.906340401020987,0.977197666777676,1.94241834551317,2.79464371302061,2.55458817298881,1.24576712598291
geo020s09a0001v01,0.566906,0.695906,294,ke,2,pulmonic,velar,e,initial,s09,question,new,1.75170107198207,1.90035973123571,2.86512232364271,1.36141235559581,2.61372486950897,1.5965958044208,2.71658038210558,2.23430625224075,2.14742723947093,-0.0236781273545771,2.47780650329769,17.8546,2.607360242872,1.04703825312206,1.65729430744344,2.68273239311792,0.513661598585199,1.78157444416969,0.451648703523757,2.34106514731189,-0.209240646145219,0.643694296840415,1.31956677906918,1.7970123155095
geo020s09a0003v02,0.712197,0.841197,295,p>a,3,ejective,labial,a,initial,s09,answer,new,0.9512717007694,3.5503872053366,2.46726867793381,1.82934422955533,-0.605319470194426,2.24114576439415,2.70963561034322,2.05945564759132,0.958928676558389,-0.692147680226862,1.61615530018162,3.0127,1.47148533217561,0.20766436446575,0.458057558227335,0.702552808634041,1.68196320423832,2.50348303536094,2.27167217435057,-0.389936306490544,1.3127285496628,1.93456026785973,2.77612620795277,3.09832947477278
geo020s09a0004v01,1.885142,2.014142,296,p>a,3,ejective,labial,a,initial,s09,question,new,0.140283545447055,1.55517178249392,1.63391586784093,1.45418662716281,1.28426163555474,0.709807621453052,-0.281965112122551,1.56305883924731,1.22023977678981,0.424221436590608,0.919485622770675,3.2116,1.53871497381512,0.788093657868899,0.591501976797744,0.202369252097733,0.976143291021012,1.10932140747646,1.59912491582566,1.61187494046752,2.44939172836547,2.37618865223868,3.13705820964443,2.29587261463447
geo020s09a0005v02,0.824083,0.953083,297,t>e,2,ejective,coronal,e,initial,s09,answer,new,0.464991087422191,0.811241278942413,-0.289550483511808,-0.629984605602305,1.50596450395782,-4.16691525505692,0.774312334977453,1.00349542351064,1.70928324740382,-0.952954716245748,1.25101859081002,3.9816,2.23980502487134,1.8434818382166,-1.04753901848411,1.34309976253262,1.11720503402542,0.785224868760853,1.52939853808834,-1.35751255969444,-0.0945304838462327,1.94899111229577,2.03841119212184,1.9088163153467
geo020s09a0006v01,1.384904,1.513904,298,t>e,2,ejective,coronal,e,initial,s09,question,new,0.212931586237794,-0.921052048975867,1.08251678150322,0.757716951209246,0.835817931724108,-0.913793851675568,1.79159278867096,0.553482733431971,1.4785316425863,-1.47709472544639,1.63810311164787,1.6768,1.38251221782443,-3.31044301839369,0.698532652836283,-0.0117689835999991,-0.220397325646185,2.52442379336042,1.4351797588497,1.82371023045988,0.362627194098065,1.81667969818828,2.2908363459595,2.5773186946594
geo020s09a0006v02,0.66653,0.79553,299,t>e,2,ejective,coronal,e,initial,s09,answer,echo,1.17868576509905,-0.815540828774012,-0.0838164860931106,0.581097676751323,1.26319408898405,1.03631126247073,2.24101815233463,0.148506208299224,-0.0211214966221115,1.34223797492297,-0.602758180832264,2.3122,1.6306317284411,1.71719754790115,1.29628759333227,0.176638773658456,-1.23580752784596,-2.13622355577882,1.68734295230763,0.132518379700145,0.723191301908322,1.58087381530935,1.82866982324815,1.06115269050773
geo020s09a0007v01,1.553167,1.682167,300,k>a,2,ejective,velar,a,initial,s09,question,new,1.82063842877843,1.94609584609826,1.79676359434951,0.0386436235922043,1.52586063217875,1.11399339070641,0.59867165233706,1.62615736024087,0.116359801116195,-0.3195167959718,-0.838866834909351,0.4393,0.143060842840652,0.882692582443219,1.06059884646989,-0.222643676272559,-0.198207066024178,-0.465215112513938,-2.01140913128801,-0.555474375434873,0.704482690223691,0.339040364726923,0.12768936114089,-0.191523767558754
geo020s09a0007v02,0.71899,0.84799,301,pa,2,pulmonic,labial,a,initial,s09,answer,new,-1.58767642065259,1.11235081477862,0.990358703227856,0.786182046527135,0.717107818004789,0.530981129969555,0.520459072734229,0.439866534825497,1.30646621375998,-0.344464086550766,0.0883771106174125,2.2033,1.24631364481546,1.0344292598912,0.0181345701954827,0.308293196355891,1.67141691078608,1.04398009301504,0.399514102614724,-1.22179738923849,0.883064813975528,0.281186018708079,0.770663622987774,0.43728672043112
geo020s09a0008v02,1.235627,1.364627,302,pa,2,pulmonic,labial,a,initial,s09,answer,echo,0.46373401623214,1.45789383247179,1.49243207468117,0.987047380324956,1.00195453462667,0.710446677638006,2.11839779679025,2.12896952882903,-0.292627614844796,1.32651781708381,2.0054451017677,4.04,1.73223944545185,2.22791542465702,0.434764977153026,1.34635739151619,0.821452440712868,1.93241955887281,2.3797313021707,2.77411256060812,1.18695888496668,0.612587672701529,1.4415871468686,1.78152393104047
geo020s09a0009v01,1.180635,1.309635,303,k>a,3,ejective,velar,a,initial,s09,question,new,0.0985775633609941,0.132956227248625,-0.367880347780894,0.737403271814482,2.71368761431962,2.40589049835859,-0.0718182877904705,0.4842146723397,2.1476257529559,1.64804305154517,1.45754468264806,6.4476,2.37329515593014,2.48941314692586,-2.33098456751573,2.49098812010387,1.60969787863996,2.55575335741395,1.1660528448257,1.7757147720592,2.21737572776915,2.4718889527067,0.0932170817111335,2.64244444400422
geo020s09a0013v01,0.786162,0.915162,308,t>e,2,ejective,coronal,e,initial,s09,question,new,0.8706236856907,1.17803942229943,1.80761641405032,3.29881021898373,3.25466758896626,3.23836467745205,2.15702738758481,4.34360670081126,1.87198677524688,4.47148106663965,3.93894532549419,19.2705,3.74786744325981,3.69368787510624,0.99904974704192,3.00302064870317,-0.972332122757781,1.40876499474726,2.32702401487106,2.50431704330782,2.27839485419283,-0.0522411118456891,2.61368091185484,1.24932850604673
geo020s09a0015v02,0.744441,0.873441,309,t>a,2,ejective,coronal,a,initial,s09,answer,new,0.738455098264487,0.246156705623211,0.759028549673458,-0.525093595563696,1.33479051825278,0.0649446886403821,0.404264387531646,1.69431200706209,1.94817900183262,1.11192330272778,1.81454783085849,1.8917,-0.954511944694349,1.12596801867796,-0.408870901242999,0.114577904707435,0.466372043011686,0.954664932991047,1.35951394558492,1.47260966257181,1.70986226526098,1.82740006344787,0.0614713220881008,1.5273815119748
geo020s09a0016v01,1.2431,1.3721,310,t>a,2,ejective,coronal,a,initial,s09,question,new,0.872297046188264,-0.167354129672168,0.82329786502499,-1.90919256612016,-1.12485359987334,1.09426953923397,1.5222665226431,2.0463758474745,2.66624856021845,2.08754611075635,0.866301849529083,1.6398,-0.378628454154606,1.59829607201526,2.1168336608969,1.84332356028021,0.54592246080342,1.00342210166436,0.94670353828235,0.105710454422114,1.1703126028333,-0.0411345433585548,0.908984103358382,-0.149544637280018
geo020s09a0016v02,0.781135,0.910135,311,t>a,2,ejective,coronal,a,initial,s09,answer,echo,1.67972860804954,1.92183698742272,2.0282798175839,1.19143452762783,2.63663296464452,1.50820221135322,1.54622118401019,2.0548414248116,1.85076709814132,2.07401434103288,1.52583888855779,0.8091,-0.230042293005366,1.30114488607819,0.207420590848973,2.00380162747109,1.86063233351443,-0.703399557024294,1.24501877376194,1.66651743427327,2.37616078065236,0.539354769879964,1.56586212971722,1.57862812804057
geo020s09a0019v01,1.150146,1.279146,312,k>a,3,ejective,velar,a,initial,s09,question,new,2.81957368658745,2.22133165267945,2.98035971897916,2.42900626782342,2.98240384334266,2.76226057002111,2.54151537554009,2.21512998120505,2.10755512533864,2.81522307344905,2.8739769839327,5.6931,2.24879394472322,3.11667032690367,3.522228470013,3.41475834803486,1.69871172817798,3.24886172035846,1.5352099330798,1.73849932958717,2.38109123614134,2.33067680016023,2.35655230926399,1.70403874980547
geo020s09a0021v01,1.384881,1.513881,313,k>a,3,ejective,velar,a,initial,s09,question,new,2.35320215879057,2.569890973693,0.191033497395976,0.534385888175004,1.24132639086728,1.51314725211581,2.34969766030824,0.684358674526867,-0.0129839275582967,2.46481448057861,-0.912796842619898,13.8145,2.51286222580133,2.50560756631203,2.64491158852414,2.41379546482989,2.71360143114053,-2.33201390368488,1.11248232018697,2.20981169284169,2.27946998548799,2.44949533830867,1.64902394346606,-1.04839457250749
geo020s09a0023v01,0.930611,1.059611,314,p>a,2,ejective,labial,a,initial,s09,question,new,1.78773471408944,0.225620481189102,0.860228187937615,2.14012498529565,2.32374953769388,2.33541039905847,2.5280060490523,1.73103588418159,-4.01184334071033,2.13489990013308,2.21872510878222,9.1385,0.605026097164766,1.24714722970973,2.1589802762264,-1.08382220319547,1.3113552744554,-1.57648681229441,1.74655287638998,1.82138299429413,1.71484242712396,1.80687794035976,0.855946070865036,0.871377044450644
geo020s09a0024v01,1.257338,1.386338,315,po,3,pulmonic,labial,o,initial,s09,question,new,-0.361831071088104,0.165429689123736,1.65504205423912,0.787729823045894,-0.120586962989118,1.86437466107279,2.43995286728685,1.7278962755611,1.79458879623821,-0.247308178313508,1.25561603747777,8.0488,0.684308231892741,1.02075884946325,2.19079282679051,2.36806379702114,1.21143489355707,1.76293123339121,1.97054701096272,2.03025129748906,1.29489153764655,1.73855206339571,2.97361958010839,1.36241142065656
geo020s09a0024v02,1.132278,1.261278,316,po,3,pulmonic,labial,o,initial,s09,answer,echo,-4.11047394415198,-0.111937653240865,0.35865298632236,1.95282901554396,0.932085337772796,1.32914182961558,1.18221787252291,0.414689102635697,-0.0308716636670873,0.20587530974769,0.369630655098949,0.0127999999999986,2.12779113262066,1.75471505288867,1.43689241388298,-1.38031228944235,-2.13199879241852,0.394067063155795,1.50489928115898,0.802629191176942,0.544589165918796,1.03432262545173,0.846082836830659,1.20588098259524
geo020s09a0025v02,0.678964,0.807964,317,t>i,3,ejective,coronal,i,initial,s09,answer,new,1.53989488964167,2.65248111185187,2.41963897399288,-2.66355496121564,1.28417857562695,2.09877837423598,0.953586516617852,1.39138140016845,1.51446767484287,1.46983095804768,1.19422545287106,0.278500000000001,1.56936563680439,1.57312656297494,0.0642884898823617,0.373630384588146,1.13195034827862,0.0296558849075107,1.73185021647415,0.674830448774047,-0.0107576566529601,1.70241810720297,-1.13724917228303,0.395414772254663
geo020s09a0026v01,0.956395,1.085395,318,t>i,3,ejective,coronal,i,initial,s09,question,new,1.67372640231646,0.903691696297639,0.843634013833881,2.3454146709694,2.08456588975283,1.83403640480806,2.16653624853077,1.45409318668433,2.10546253986793,2.4477930484479,2.49936002800798,2.0121,1.62418858438001,1.28779911437079,1.81601296102876,-0.708057793295699,-1.76784764918174,2.15959193586266,-0.126016840583486,1.25592937869468,0.595479223381786,1.65933222870794,-0.427557354582981,2.04086961801713
geo020s09a0027v01,1.201407,1.330407,319,k>e,2,ejective,velar,e,initial,s09,question,new,0.892899272416784,0.633768657040445,1.0642623606247,1.23346364309297,0.709758446365142,-0.26984215432345,0.00249688019858759,0.368731965051944,-2.30358559332763,-0.713553990337608,-0.69595110789268,1.7381,-4.19306053516127,0.286231020184466,-0.608989872553222,0.485076953743213,1.27026603505977,1.08200853950133,0.900730293756099,-0.828508818490622,-1.06189470573295,1.04952708097762,1.11628847368105,1.25865983347562
geo020s09a0030v01,1.18326,1.31226,320,p>i,3,ejective,labial,i,initial,s09,question,new,1.65567243277364,-0.762711643945854,1.73786630688272,0.519983561550758,2.32722892390681,2.72577223408983,1.38684420992533,1.17087093282082,1.06684638590446,2.36675166996896,2.6458626919467,15.5678,2.03206163263303,1.28506419271082,1.95213360028918,2.09381277897881,1.93862654503761,2.37797081989994,1.91994744452525,0.688486335677751,0.910634767017998,1.45105160833517,1.38449273917326,1.5249469927852
geo020s09a0030v02,1.091401,1.220401,321,p>i,3,ejective,labial,i,initial,s09,answer,echo,0.97798771967707,0.853691662117633,2.13387053960631,2.12046351620276,0.492070847282343,0.883726217000755,1.88946072751839,1.16742292132835,1.54860451882635,0.685770036220895,2.26535040638382,12.2727,2.4418164598563,2.81450411877812,0.175464769330742,-0.184163251673324,2.43876672064124,2.68290331868025,2.34075717960757,2.36009899919465,2.43236696494338,1.27040640366796,1.25150503477125,1.57774082569085
geo020s09a0033v02,1.189858,1.318858,322,k>a,3,ejective,velar,a,initial,s09,answer,new,0.832691707997842,0.436123629061957,0.93495545710331,1.88497655093919,0.488027715089986,-0.179485581974745,0.258124520209455,-0.581248088062535,0.360816356439282,0.210747030977659,1.05789445538955,0.0332999999999988,0.882444351090325,1.41332570017092,1.48925700417772,0.267734434642085,-2.04561999320433,1.74744178857693,1.16876004857019,2.36870049520091,0.871878968503342,1.62359719499201,1.90921652583311,1.04956209069282
geo020s09a0034v01,1.133547,1.262547,323,k>a,3,ejective,velar,a,initial,s09,question,new,0.120357496663734,1.3697838089929,2.76848656990604,2.93371856239953,2.26492476181137,3.18292527888497,2.19663551498416,0.135579294241822,1.3187914505183,1.66838583525843,1.87737125613715,0.237400000000001,1.14231014393383,3.32277086724441,3.07623795096358,1.72887291617286,-0.370484139212918,-0.483372596984687,2.84716265724452,1.00792142338361,2.26131508146249,2.60552270568725,3.86743350609931,3.0550242430778
geo020s09a0034v02,0.658239,0.787239,324,k>a,3,ejective,velar,a,initial,s09,answer,echo,0.512763744396249,0.801059437754341,-0.507331734511735,1.21330908530292,1.29623288275123,1.25971020901044,1.44498770745911,1.46024160607197,1.19637400645061,1.67310730598969,1.72510315158615,10.0621,2.28553048642786,1.87961770974974,3.10484225118575,2.79323045817013,0.867016450538917,2.61012861454138,2.34627656661847,1.8479507488778,2.01259368942192,2.05077196895651,-0.130564370021117,-0.896733232658624
geo020s09a0039v01,1.193509,1.322509,326,k>a,3,ejective,velar,a,initial,s09,question,new,2.0279113771355,0.926399466022443,0.917490012449637,0.589341011834356,0.740555437954937,0.892325854420323,0.796380435201597,-1.5104979645792,0.771727280682802,-0.117095771876247,1.39185387832512,0.2264,0.980541711675678,-0.64169389897103,0.787911757004368,1.34700764578851,1.630181273572,-3.60453830568016,-0.916540763129367,0.1551216368673,-0.937259038310351,1.44783620921449,1.92607180683565,-0.261754450441865
geo020s09a0041v02,1.132336,1.261336,327,t>e,3,ejective,coronal,e,initial,s09,answer,new,3.74751621909858,3.87188827468803,4.10290448796603,2.22414776267909,1.48668253515116,3.26442263982417,3.50476428976721,2.97891668062543,2.60792779441834,2.43322731598454,3.22117318391688,10.8911,0.586786164568532,2.44386761782794,4.29119889371334,3.6570920453727,3.06202082499486,1.4253948747418,2.90771493621041,3.37484998400321,3.46220467534841,3.28666156806888,2.71916157385692,1.12105847749794
geo020s09a0042v01,1.339153,1.468153,328,t>e,3,ejective,coronal,e,initial,s09,question,new,0.62342189806838,-0.0189789665978025,0.00866237307865281,-0.0820781110356071,-0.721546655081644,0.0371030879515025,-0.309110019865401,0.301584977620772,0.803525088029555,1.25883023961065,-1.40039328549939,1.1278,0.462286428101329,1.2356458747808,0.440960943793005,0.562240910712146,1.45198846431525,-0.707448965270805,0.134967860410484,0.67177031480036,-2.40019792186105,-0.976040736279928,1.47384725812775,1.86524224598786
geo020s09a0042v02,0.789841,0.918841,329,t>e,3,ejective,coronal,e,initial,s09,answer,echo,1.06239771920046,1.15212145952037,1.95988349412149,1.7761380883251,2.23936836457013,1.0400646750427,-1.83445822376117,1.4531349180387,1.99059666667772,2.55142757965428,1.59855895053656,0.682400000000001,1.17739266147059,1.84900584216245,1.28295957007359,0.573518693104414,-0.717644812160346,-0.679638830535153,0.826628571934426,0.455334055261299,-0.0868659330216626,1.24478839882571,1.23320145498607,0.686776933552102
geo020s09a0047v01,0.946911,1.075911,331,k>a,2,ejective,velar,a,initial,s09,question,new,0.0613772796749033,-0.559665789185465,-1.00813193553974,-3.79423996977176,1.45528389926795,-0.433864582629861,-3.60822155109649,1.25470394073229,0.949764191931694,0.947479273330172,-1.32163084779417,2.8696,0.685820405173484,0.86550257304205,0.166022783824452,0.295575834570881,0.411380908537468,0.562468856917829,1.35786916610281,-1.51321905469356,1.36601512026151,-1.35518336609484,-0.203463480547382,0.0641009254065238
geo020s09a0047v02,0.961158,1.090158,332,t>a,2,ejective,coronal,a,initial,s09,answer,new,2.15737433273626,2.12305164580773,2.88736167658797,1.74086960222466,2.30907399446217,2.81331671234176,2.34740548326551,0.186728498612159,0.465430689275599,2.54341923891117,1.89647977999846,7.2989,0.760572156874734,0.650917946342209,-2.00619107994024,0.870498070700479,-0.424189317106444,1.41878575231982,1.24671615186477,0.233569016797792,2.14119493795532,1.79067554866502,1.65725617588958,-0.463624022281697
geo020s09a0048v01,0.949524,1.078524,333,t>a,2,ejective,coronal,a,initial,s09,question,new,1.47286188962335,0.456538378292165,1.60813706670105,0.819030652250197,1.79080901769206,1.36642323147748,1.71004313960807,0.898696863473107,-0.0487701643694304,-1.51412773262977,0.92358407070162,9.3167,2.03641660162255,2.2378758906246,2.26042887546065,-0.22865873200232,1.65900872419984,-0.542660347286005,1.61543986462973,0.845696579020229,0.458057558227335,2.05019294132071,2.86079990001384,2.75504828426279
geo020s09a0048v02,1.065705,1.194705,334,t>a,2,ejective,coronal,a,initial,s09,answer,echo,-1.45886505395473,1.21066039247575,0.947362951428566,-0.316630394407673,0.703938741638144,0.868695853066471,0.473622074768446,1.51490742858787,0.814213708539389,0.909266116937191,1.14517775781543,4.2785,-0.23559575925345,0.163223681102014,-0.974979728222834,1.47809840159493,1.70661906814365,1.69790656042171,0.175800339803689,1.92883665143745,1.95059913854144,1.81072841577566,1.52117484331371,2.32846724170815
geo020s09a0049v01,0.873236,1.002236,335,t>e,2,ejective,coronal,e,initial,s09,question,new,1.17121198108245,1.95975669873386,2.27278546175553,1.52353137942498,1.01765527425463,1.06567578842184,1.84941498171622,1.2241283105295,2.45634426762172,2.60695465160657,0.680315201744567,17.3523,2.51711565881002,1.55580504126461,1.69644095605567,0.712802738218386,1.85999427567852,-0.438815087789718,-1.69990981559818,2.06214277710151,-0.693547260581285,0.503801008829026,1.06239771920046,2.28449240292158
geo020s09a0055v01,1.133754,1.262754,336,t>o,2,ejective,coronal,o,initial,s09,question,new,2.76174261529898,1.88274211693993,2.85729745016673,3.60821697108599,3.40584655747627,4.24348700746708,2.40193256649474,4.36912628178137,3.38489860869265,3.67676638623013,2.57353546801403,25.47,1.73075248265287,3.6487317114015,0.24982442989554,2.60743396906769,2.62478452747139,3.31409872813677,2.47766381701842,2.95454562922374,2.84067368169931,2.94540693160193,2.60631274386429,2.97119877330458
geo020s09a0055v02,0.860818,0.989818,337,ko,3,pulmonic,velar,o,initial,s09,answer,new,1.25064644452361,1.05594832097861,0.155892019956974,0.359281543803682,1.74665749531563,1.38110592443077,0.874676757153691,0.762300039248262,1.58813255660676,1.28246045737468,0.147988877713449,5.7607,1.97421990526673,-0.0934319447925524,-0.60403800548817,-1.19171490693043,1.61619503159726,1.18381091250198,1.06028717434644,0.444942198650364,0.453937761558942,0.769876713418619,-0.929882685393621,1.40145387287771
geo020s09a0056v01,0.925289,1.054289,338,ko,3,pulmonic,velar,o,initial,s09,question,new,2.5592407868407,1.88249861168053,2.07302097387691,2.66043434716055,2.33621327397403,2.81017348256705,1.17350328750974,2.0640613708911,1.0634340603185,0.290802199788025,0.343376915794743,0.9165,0.629461628873812,1.91223517269473,2.48272092950748,0.828551817566148,0.501017682774906,1.19942246722712,2.2213641915227,1.59363368088913,1.72298086049948,0.594431207620788,2.18310311495201,0.904137175701585
geo020s09a0056v02,0.771443,0.900443,339,ko,3,pulmonic,velar,o,initial,s09,answer,echo,0.371563556432483,-1.67131331615218,1.49933282574552,-0.493476985431378,0.33475647983771,0.236494035682348,-0.426637673340966,1.0821102085686,-0.751624110318922,0.0787187547113908,-0.487434670975415,1.0232,1.76209032756601,0.647835957849942,1.10170749357541,0.371563556432483,0.642011768445175,-0.347856795487851,1.32580098069093,-1.10835964012299,-1.69554061148751,-1.19865364284834,-0.813282981799925,-0.179605249299726
geo020s09a0057v01,1.673613,1.802613,340,p>a,2,ejective,labial,a,initial,s09,question,new,0.816823925253543,0.0798272998595527,0.892858324891033,0.168982992354775,1.41943895971219,1.51083230867998,1.67104087904457,1.98489731845586,1.72880191991789,1.5564378992724,0.478033800941,0.431100000000001,1.73897383378313,-0.114625525841303,1.95723153392652,1.18628733426989,0.155464102624072,0.665313389630509,0.837377386231177,2.54736488362761,2.69229337848977,2.0540724503293,0.667162483587949,1.5832787249483
geo020s09a0059v01,1.239282,1.368282,341,p>a,3,ejective,labial,a,initial,s09,question,new,2.91553038654543,2.66199928177365,3.21040000638716,3.36062535589711,2.98247984677805,3.20500811107999,2.96167381301703,1.18723348032164,1.12408508464114,2.2241369466649,2.5538261852526,21.0667,2.81433029381942,2.9553841250843,2.79353652690332,1.84367173867768,1.49937748056378,1.12336993979384,1.983591216023,1.58358662884367,0.731020832988026,1.24634240069245,0.375143348221776,2.21479159204338
geo020s09a0062v01,0.717105,0.846105,345,t>a,3,ejective,coronal,a,initial,s09,question,new,-1.16315080980568,1.99842127301588,1.8182066392429,1.13671057726677,1.88324415935023,-0.574653286512155,1.16105486484682,3.03751700449478,2.78029023927682,2.39540125623205,3.15687275342647,3.2423,0.80972949563981,1.89466196643217,2.30695552871158,2.11929907125326,1.765894503033,2.06107388432165,2.16963638771713,2.08334640775705,2.29068456173566,2.24549608850992,1.19125223991656,5.17246668729511
geo020s09a0062v02,0.874383,1.003383,346,t>a,3,ejective,coronal,a,initial,s09,answer,echo,1.47549500657819,1.18817873202715,1.73103588418159,1.22498058748292,-0.0699933718205351,0.0685927914656119,0.00468898948613125,-0.526955005695875,-1.37002738865602,0.587675547617711,0.624011441725083,1.6279,2.09632324054835,2.38677917179006,1.61424633342641,1.05267305672666,0.0484091392076891,0.503377958630833,1.73453634741224,1.7929920426306,1.20074760897024,1.58469429854318,1.86723793040396,1.24178868501016
geo020s09a0063v01,0.959369,1.088369,347,p>i,2,ejective,labial,i,initial,s09,question,new,0.132868673074424,0.386214328516027,2.18769038210883,1.47983024051106,1.44696604065262,1.30652036733954,-0.424953784692026,0.801822197185601,0.215756332880192,1.34025042261848,1.7188302892053,0.2849,0.201960772046303,0.484522715344938,1.55170286178286,0.207420590848974,0.437157554840654,-1.33142745967905,0.590782173881918,1.37450008123718,0.335757695683344,2.06150666904347,1.54229333180477,-1.22553698224178
geo020s09a0063v02,0.665975,0.794975,348,p>a,3,ejective,labial,a,initial,s09,answer,new,1.26090119171183,-0.305031710786894,0.408792898200839,1.80274886402766,0.957586214281326,0.0664429565487138,1.34685162332096,-0.500215444653975,1.1943466209313,0.192849278680609,1.08200853950133,1.1118,1.18988402188283,1.82561324198456,2.22407204812294,3.39975300571992,3.83392091354115,1.56965704242226,1.17791626200615,2.65453690046365,0.914368886311455,2.85647595333041,2.69155489857301,2.50227985784535
geo020s09a0064v01,1.277213,1.406213,349,p>a,3,ejective,labial,a,initial,s09,question,new,0.672383091207218,-1.12362245167228,0.878090298058851,-0.655658736148954,0.556181325486788,0.773943450388035,-0.487109097148674,1.5397019077492,1.3536678582928,-2.11279152136139,0.783673207259316,3.4445,-0.699769056868831,1.34703364716659,1.55675417814866,1.71908124373007,1.02711628696304,1.39326997485632,-0.872034640619616,1.07360212566394,1.05931690606047,1.13172464011831,0.299067017318345,0.24137631957527
geo020s09a0064v02,0.58898,0.71798,350,p>a,3,ejective,labial,a,initial,s09,answer,echo,-0.220148042334411,1.50592014232176,1.68121889352869,-0.255537619125214,-0.0381173221131298,1.2668067484973,3.14685121945962,3.46921110727554,2.8890876003854,1.62564585127831,2.05792419509246,6.2359,1.72176609740752,4.2094796507143,3.62798229516263,3.53145634238393,2.75959846298279,2.91248652495072,3.9868131734048,3.38173589617049,2.43407815964292,2.11130351482858,-0.311018937816219,1.62407033447841
geo020s09a0065v01,0.648714,0.777714,351,k>a,2,ejective,velar,a,initial,s09,question,new,1.75320919794506,0.401791702741856,1.55445360410134,1.67068351787088,1.90294299818867,2.30541109608311,2.14743891782568,0.531333884397341,1.76269104673071,2.03581614212247,2.62657257553734,11.6931,2.42131878774196,-0.337152467926078,2.65303067468144,1.62761176301296,1.38839215920204,1.69142334717539,1.01450577937111,2.99229637761809,3.15608084953754,1.92252453910761,-1.1526461771606,0.660003961966691
geo020s09a0067v01,0.979398,1.108398,352,k>e,3,ejective,velar,e,initial,s09,question,new,0.300474894250533,1.60779656616197,0.151432703760209,0.430742915292433,1.24421222918543,1.57685273533641,1.86767057666059,1.88524981231539,1.69171811504783,2.51334022372831,1.71531029706465,3.3678,-0.580175701900784,1.56364525126042,0.82811504097043,-2.3434070875143,1.33579022894612,2.80553982237947,2.45542634446549,2.61991819644388,0.917410105142072,2.63060744395955,0.580929877438906,3.03470776433503
geo020s09a0067v02,0.741245,0.870245,353,p>a,3,ejective,labial,a,initial,s09,answer,new,0.903164964655227,1.43572717588804,1.39953136415189,1.23773634647874,0.0741793981742515,0.425202373791196,1.36432989874124,1.31996757532309,1.31860421214994,1.13930627499567,1.8645451389537,5.1994,-0.380382327740698,1.20516209683715,1.03687871886275,2.20346064812061,2.05935362369214,2.29205989693753,1.40631755232536,1.62233439416912,0.0765906021617118,-0.184764538445096,-0.149660774554405,0.44871615010248
