#file,onset,offset,#item,sequence,syllables,type,place,vowel,position,speaker,question,new,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24
geo020s08a0183v02,0.715163,0.844163,204,t>e,2,ejective,coronal,e,initial,s08,answer,new,8.2381,-3.3059,-9.9473,-18.1055,-17.728,-7.1487,10.5025,20.7574,20.6576,6.9714,-5.8155,-14.4458,-18.4969,-10.2318,-1.4935,11.6281,17.8012,14.2575,2.1416,-10.007,-8.7512,-5.0586,-0.0313000000000003,2.169
geo020s08a0184v01,0.76309,0.89209,205,t>e,2,ejective,coronal,e,initial,s08,question,new,16.9512,19.3941,9.0574,-4.3919,-11.9104,-10.7895,-10.3805,-6.3694,-3.7384,-5.159,-3.3766,4.1606,11.4566,14.4668,8.5209,6.7505,-2.6432,-2.1295,-3.8292,-2.1292,-0.721800000000001,2.496,5.9593,-6.0611
geo020s08a0184v02,0.53946,0.66846,206,t>e,2,ejective,coronal,e,initial,s08,answer,echo,-11.5608,-6.3509,-1.0126,2.6226,6.6221,4.9508,4.8608,0.5615,0.6524,0.2388,-1.4783,-1.5291,-5.6021,-1.3624,2.9669,1.8696,2.8638,3.8683,1.1081,-2.0783,3.7431,2.0517,1.5132,2.9807
geo020s08a0189v01,0.861579,0.990579,208,ko,3,pulmonic,velar,o,initial,s08,question,new,7.2848,-14.4639,-25.8697,-22.0993,-7.0569,6.0779,9.0713,3.6349,-1.2658,-3.9062,1.7341,3.155,2.3935,2.9971,-1.9392,-3.2257,-1.8782,4.0517,1.4973,4.9488,1.6937,3.37,1.8383,-1.7442
geo020s08a0189v02,0.678481,0.807481,209,t>o,2,ejective,coronal,o,initial,s08,answer,new,-25.6073,-24.0426,-16.6448,-0.326599999999999,11.6117,34.6408,37.0194,21.369,0.662500000000001,-16.5469,-26.4626,-21.4931,-11.6442,0.489000000000001,12.0692,9.1471,0.7176,-6.5283,-3.087,-0.657300000000001,5.0994,4.3173,1.7913,0.0647
geo020s08a0190v01,0.699172,0.828172,210,t>o,2,ejective,coronal,o,initial,s08,question,new,35.0638,14.8791,-6.65309999999999,-20.9903,-21.0357,-7.1705,3.508,3.2486,-81.6944,79.9981,24.6148,-9.9216,-11.0849,12.263,2.5954,0.636600000000001,-14.2757,-11.9958,-10.0603,-5.9561,-4.2378,1.346,8.9213,11.6205
geo020s08a0190v02,0.676095,0.805095,211,t>o,2,ejective,coronal,o,initial,s08,answer,echo,-3.8543,-2.7473,2.6398,-0.0732999999999997,1.0616,-9.5094,5.1564,2.5163,-0.685400000000001,-13.1619,-9.1594,-19.0242,-14.5992,-14.8777,-9.1274,-1.4893,4.2676,14.8068,14.0145,18.9563,16.3809,12.2958,5.7559,5.2518
geo020s08a0191v02,0.684163,0.813163,212,p>a,2,ejective,labial,a,initial,s08,answer,new,13.1035,9.3585,0.378399999999999,-10.3179,-20.4698,-14.1435,-8.1749,4.7799,7.2303,10.8483,15.3144,15.1845,10.6612,6.2041,-5.452,-5.2173,-11.7588,-14.4387,-11.1067,-5.4206,-1.8282,7.7484,8.541,3.3058
geo020s08a0192v01,0.785025,0.914025,213,p>a,2,ejective,labial,a,initial,s08,question,new,-14.8038,-21.3392,-16.4499,-8.1822,-0.645099999999999,12.1572,10.8926,2.9651,-2.4288,-4.9126,-0.6705,0.2779,2.7253,-0.49,0.3588,0.5834,2.0335,3.9199,3.0947,0.908999999999999,-1.9925,-3.9445,-3.231,-2.9226
geo020s08a0192v02,0.610209,0.739209,214,p>a,2,ejective,labial,a,initial,s08,answer,echo,-10.6327,-26.1542,-31.4479,-22.4527,-2.9043,13.6471,20.4746,14.1578,6.9331,2.0355,1.5589,-0.2776,-1.286,-4.8432,-7.6009,-4.496,-3.988,2.4545,0.0368000000000004,-1.1797,-1.645,-3.324,-3.6852,-4.7725
geo020s08a0193v02,0.642846,0.771846,216,p>a,3,ejective,labial,a,initial,s08,answer,new,-2.7783,0.7033,-5.3862,-4.877,11.0287,12.388,5.7784,-10.4291,-22.7739,-16.6212,-11.1993,3.0103,13.5456,26.8259,30.9218,27.6939,4.5997,-7.3175,-20.9807,-24.9534,-25.6387,-5.6875,7.8911,4.713
geo020s08a0194v01,0.702436,0.831436,217,p>a,3,ejective,labial,a,initial,s08,question,new,-2.752,-1.0262,2.2228,1.52,2.0336,3.2749,4.9991,4.6903,7.2087,-1.8353,-3.4551,-4.9736,-2.252,-3.8657,-4.213,-1.4577,-11.5547,-4.5837,9.2881,23.0138,13.1705,-1.9393,-10.3332,-10.0988
geo020s08a0194v02,0.627809,0.756809,218,p>a,3,ejective,labial,a,initial,s08,answer,echo,8.5581,7.6097,7.0561,-3.1323,-6.6936,-11.4835,-8.0811,-3.0718,0.2504,1.7682,0.1833,-2.5431,-0.8736,4.0769,2.9568,6.9722,3.3666,4.1996,2.475,-0.2094,-9.323,-13.4792,-3.5862,18.871
geo020s08a0195v01,0.858319,0.987319,219,t>a,3,ejective,coronal,a,initial,s08,question,new,4.3134,0.6171,5.1077,1.8006,1.8253,-0.2114,0.1996,-2.0606,-0.8834,-1.1098,0.6468,-2.8111,1.9905,4.7626,3.3092,2.427,-0.940999999999999,-6.1237,-7.4377,-3.8075,0.411899999999999,4.3531,4.9412,2.149
geo020s08a0197v01,0.903041,1.032041,220,p>a,3,ejective,labial,a,initial,s08,question,new,4.5312,3.897,3.3715,2.1091,-5.5035,-2.3545,-1.0741,8.6884,0.3201,-6.2004,-4.9193,-3.0342,6.1768,3.948,3.919,-10.301,-15.1142,-1.1426,16.8097,22.7966,8.7325,3.9119,-12.5658,-18.2341
geo020s08a0197v02,0.821938,0.950938,221,p>i,2,ejective,labial,i,initial,s08,answer,new,-5.4881,-1.5238,-2.5,-0.7546,2.9848,6.5688,6.9259,6.5523,2.2176,-0.396799999999999,-0.469100000000001,-8.8376,-7.4744,-6.7798,-2.8659,-7.3314,-5.8142,8.1516,19.6237,21.4916,9.4727,-2.7457,-12.4184,-20.5559
geo020s08a0198v01,0.901358,1.030358,222,p>i,2,ejective,labial,i,initial,s08,question,new,-8.8975,4.0374,-1.1525,7.7247,-5.8959,-5.1151,9.7636,-1.2228,-3.5399,-1.1338,2.7964,0.7354,2.7873,2.8787,1.2672,-0.56,3.6858,-1.6497,-8.9721,-1.9314,-0.8197,-1.673,-1.6954,-3.1969
geo020s08a0198v02,0.705406,0.834406,223,p>i,2,ejective,labial,i,initial,s08,answer,echo,-18.7606,3.5144,15.4743,15.1308,6.6064,-0.3192,-6.043,-8.7059,-10.4697,-1.3654,9.2921,18.5997,12.5623,4.9552,-4.1055,-16.9998,-19.5065,-14.0277,-0.577000000000002,8.7088,15.2544,15.7813,3.5326,-8.7816
geo020s08a0199v02,0.702376,0.831376,224,k>a,2,ejective,velar,a,initial,s08,answer,new,-4.2332,-6.0677,-6.8201,-9.0831,-7.4494,-2.023,6.6092,2.6895,8.9819,2.9054,5.1901,-3.5214,-4.8711,-12.404,-5.5648,-6.9224,1.2348,3.8181,9.0445,2.0665,1.6474,5.1251,-6.2393,6.4877
geo020s08a0200v01,0.745395,0.874395,225,k>a,2,ejective,velar,a,initial,s08,question,new,28.637,45.1852,6.5575,-26.4682,-45.8626,-47.5439,-33.9825,-2.4448,31.0372,41.5425,34.9826,17.1627,-10.9864,-24.9064,-25.4194,-11.2115,-2.0551,13.9773,16.0319,17.5179,8.3862,2.2109,-4.5807,-1.2801
geo020s08a0200v02,0.635973,0.764973,226,k>a,2,ejective,velar,a,initial,s08,answer,echo,-5.1767,-4.2225,-1.0439,0.672899999999998,3.6836,7.1413,10.2171,6.9816,1.862,-4.9528,-4.0323,-1.6355,-1.7209,1.1567,2.1511,2.4599,-8.3745,-17.6355,-12.7294,10.9469,22.386,-35.3776,27.0256,23.744
geo020s08a0201v01,0.835774,0.964774,227,p>a,3,ejective,labial,a,initial,s08,question,new,-2.9439,-11.9925,-13.4788,-10.2276,-8.3918,-6.9966,8.5452,22.9005,26.0436,15.8724,0.9878,-12.0448,-20.0073,-20.2373,-6.7133,4.4546,11.9446,12.7189,5.3228,-1.3748,-8.8867,0.1131,5.4228,3.7379
geo020s08a0202v01,0.737522,0.866522,228,k>e,3,ejective,velar,e,initial,s08,question,new,-7.6239,-6.829,-7.312,0.5488,5.8367,3.5053,6.3495,0.569100000000001,3.1037,-1.906,-0.482200000000001,-1.2516,-1.1755,-1.2807,-6.1485,-2.8948,-1.3631,-0.499799999999999,-1.8973,0.630700000000001,3.7522,6.7173,1.9887,-1.5789
geo020s08a0202v02,0.590828,0.719828,229,k>e,3,ejective,velar,e,initial,s08,answer,echo,8.0972,10.7366,10.9765,-2.4338,-7.2276,-8.3428,-4.6626,-3.1581,1.5175,2.96,3.7019,0.9689,1.4148,3.5851,5.2003,0.716799999999999,1.9221,-5.3048,-7.896,-0.4653,-2.0216,-0.0460000000000003,-3.9667,-0.6281
geo020s08a0203v01,0.737069,0.866069,230,p>a,2,ejective,labial,a,initial,s08,question,new,-21.8247,-23.3229,-14.1814,0.203200000000002,9.0432,13.2588,3.297,-1.1411,-3.0987,3.7446,5.4291,2.8844,-2.0282,-6.121,-4.6757,-5.3136,1.6169,1.0572,5.7213,4.6574,2.6442,4.8828,2.3859,-0.259
geo020s08a0205v02,0.828507,0.957507,231,k>e,2,ejective,velar,e,initial,s08,answer,new,-25.5496,-22.4958,-7.3542,7.5741,18.1848,18.3064,11.0637,-1.4663,-10.8611,-9.5729,0.3395,-0.8017,-5.1267,-4.6197,-4.0799,-0.9893,2.3808,6.2018,6.9413,6.3385,2.0324,2.2519,-0.4649,-0.9758
geo020s08a0206v01,0.913288,1.042288,232,k>e,2,ejective,velar,e,initial,s08,question,new,-21.9004,-9.0448,4.6317,23.991,33.9366,20.1379,8.0102,6.0559,3.3605,-8.1241,-10.2806,-7.0873,-9.1681,-3.592,2.8358,0.3993,-6.4807,-12.2466,33.3146,-2.2474,-58.0313,-18.2783,-5.8714,6.8672
geo020s08a0206v02,0.676683,0.805683,233,k>e,2,ejective,velar,e,initial,s08,answer,echo,-38.0602,-9.9704,-3.9701,-1.21,17.3209,14.6379,21.6075,11.056,-1.1077,-9.1306,-8.1543,-4.046,-1.5371,-4.1477,-4.3296,-5.0329,-5.4398,-0.916300000000001,-2.7441,3.0133,3.6402,6.5989,5.1754,6.1285
geo020s08a0207v02,0.719679,0.848679,234,po,2,pulmonic,labial,o,initial,s08,answer,new,7.4815,17.1088,11.7701,4.4617,-10.1184,-19.2667,-20.2502,-15.9604,-1.5846,9.234,18.3486,12.0907,-0.0457,-4.9913,-3.5898,6.0445,3.0403,8.3524,4.6253,-0.806799999999999,-3.682,-3.7167,-4.3153,3.1642
geo020s08a0208v01,1.007967,1.136967,235,po,2,pulmonic,labial,o,initial,s08,question,new,32.3881,27.0705,11.0803,-17.3426,-35.4468,-30.1834,-20.5202,-0.828299999999999,17.398,19.1787,10.3222,-0.292400000000001,-4.9331,-1.8519,-1.1575,0.1151,-5.3983,-3.3341,-3.0694,0.5166,-1.2744,0.475999999999999,-3.1963,-0.26
geo020s08a0208v02,0.591031,0.720031,236,po,2,pulmonic,labial,o,initial,s08,answer,echo,-26.3587,-3.849,13.5194,25.8109,23.9021,11.0567,-1.7888,-1.6314,6.1811,5.6963,8.5727,2.7222,-1.821,0.7807,-1.0148,-2.165,-2.7796,-1.8694,-1.3115,-7.889,-6.9222,-16.7141,-6.7948,-2.2896
geo020s08a0209v01,0.672369,0.801369,237,k>a,3,ejective,velar,a,initial,s08,question,new,1.7256,7.2868,9.0572,3.4569,2.5478,2.0692,-3.743,-13.2424,-57.1569,77.6746,46.1727,12.4645,-26.4395,-25.9456,-16.9766,-21.5499,-3.5782,10.6606,20.9428,20.8372,12.6508,-11.4846,-28.4083,-25.8146
geo020s08a0211v01,0.82567,0.95467,238,k>a,3,ejective,velar,a,initial,s08,question,new,1.0006,0.557499999999999,-3.1489,-3.8451,-4.264,-0.2887,0.6985,-6.7387,-12.9119,-16.7287,32.7609,27.4249,4.0777,-7.6745,-12.7267,-21.6132,-11.6317,0.9621,7.5566,19.49,9.3296,-2.4532,-7.1142,-5.6105
geo020s08a0215v01,0.784613,0.913613,240,p>a,3,ejective,labial,a,initial,s08,question,new,4.1806,4.2175,1.2947,0.9758,-2.9927,-4.8231,-5.928,-3.9922,-0.3194,3.1222,4.1263,2.7323,0.8419,-2.406,-1.2716,-133.4285,98.1058,76.6203,13.7481,-13.6241,-25.4143,-21.4221,31.8708,-2.4454
geo020s08a0215v02,0.708727,0.837727,241,to,2,pulmonic,coronal,o,initial,s08,answer,new,7.0013,6.8357,1.0225,-2.6578,-5.1845,-3.1874,-4.4843,-1.8452,2.4812,2.9939,-3.0482,-2.9196,-4.3307,1.8907,1.8347,5.9745,0.5317,1.4169,0.3093,1.56,3.5002,-0.142600000000002,1.5587,-2.679
geo020s08a0216v01,0.62998,0.75898,242,to,2,pulmonic,coronal,o,initial,s08,question,new,-13.9685,-7.6105,23.0939,23.7858,0.766400000000001,-12.9884,-12.2606,-11.8464,-6.2205,0.902099999999997,5.8533,13.0566,21.3053,17.3052,-0.3748,-6.0261,-14.2682,-24.7691,-21.1688,-10.2311,-2.4818,10.8365,16.2441,22.0578
geo020s08a0216v02,0.487484,0.616484,243,to,2,pulmonic,coronal,o,initial,s08,answer,echo,10.363,10.1223,11.9098,6.1959,4.6179,-1.2942,-5.7262,-7.7684,-17.1366,-10.7323,-26.6635,18.6167,19.3851,9.3636,22.8598,19.3198,-10.2898,-12.7027,-6.8116,-14.0864,-11.238,-20.818,54.2017,38.3529
geo020s08a0217v01,0.847427,0.976427,244,pa,2,pulmonic,labial,a,initial,s08,question,new,-5.7904,-8.464,-2.1276,18.3008,24.5615,12.1915,-10.6403,-26.5879,-25.3405,-15.2763,-0.689399999999999,15.5118,24.9161,25.3214,12.111,-5.856,-18.6315,-20.6451,-11.3258,-0.556800000000003,3.9063,6.6338,8.7869,8.0885
geo020s08a0219v01,0.881031,1.010031,245,pa,2,pulmonic,labial,a,initial,s08,question,new,3.9651,-1.8308,-3.7405,-4.3847,-5.9183,1.6798,2.6636,-95.1845,86.5394,41.0659,6.8865,-6.6081,-14.0186,-12.9213,-8.2206,-3.5218,-0.173299999999999,5.624,5.8505,-1.4286,-1.4816,-1.2624,1.727,6.4047
geo020s08a0219v02,0.630462,0.759462,246,t>a,3,ejective,coronal,a,initial,s08,answer,new,2.6069,5.3228,1.9839,-1.2477,-5.0604,-11.3068,-7.5141,-1.3715,4.8443,4.2167,1.8729,4.5462,-1.4575,-3.4655,-0.7525,-1.8625,1.3159,5.4316,10.0775,9.0361,4.0984,-3.4031,-5.2798,-3.3176
geo020s08a0220v01,0.867637,0.996637,247,t>a,3,ejective,coronal,a,initial,s08,question,new,-0.3346,0.2344,-6.2255,1.8652,2.0128,12.6393,-0.748699999999999,-7.2052,-5.5937,-13.0455,1.0659,9.3784,17.2402,8.4572,-4.69,-7.0299,-13.453,-9.3011,-2.7374,5.6404,5.4791,9.0029,-1.8174,3.4918
geo020s08a0220v02,0.682146,0.811146,248,t>a,3,ejective,coronal,a,initial,s08,answer,echo,-7.162,-6.7365,-1.0446,3.6028,-1.1785,2.1833,-1.6878,0.5684,-4.3553,0.2257,0.699,1.0279,8.2272,10.1131,10.3157,1.8371,-3.5262,-3.9123,-4.9651,-4.604,-6.8013,-3.5626,-1.4369,-3.3455
geo020s08a0221v02,0.726257,0.855257,250,p>a,3,ejective,labial,a,initial,s08,answer,new,-35.5717,-13.1303,-0.383100000000002,17.9289,-6.6385,6.8062,-7.2223,14.9567,9.2358,-3.983,-5.704,-12.3737,12.5512,1.7964,-5.6428,2.3381,-3.0259,-4.9231,-3.9553,-2.4927,-0.3575,2.8306,1.9124,0.9748
geo020s08a0233v02,0.713398,0.842398,267,pu,2,pulmonic,labial,u,initial,s08,answer,new,13.8393,7.3124,5.8189,12.2378,12.9548,8.7377,3.95660000000001,-3.1148,-13.9323,-18.0436,-23.922,-23.0389,-14.1106,-6.1216,3.4949,6.6516,4.1222,-9.8879,-5.5603,-3.1463,1.843,6.64,9.5089,13.1233
geo020s08a0234v01,0.866786,0.995786,268,pu,2,pulmonic,labial,u,initial,s08,question,new,-17.8595,-9.1227,-2.0073,-5.6469,-8.4941,1.067,-1.927,7.658,3.0793,3.1812,2.532,5.8725,1.6372,9.3719,8.6845,2.8102,-12.3358,-5.5442,-15.0067,-3.5207,0.9666,12.8146,16.1978,1.5231
geo020s08a0234v02,0.799954,0.928954,269,pu,2,pulmonic,labial,u,initial,s08,answer,echo,7.2373,9.7372,2.6365,-4.8267,-9.3684,-12.4836,-6.3393,4.229,5.2975,0.9562,-9.9362,-26.0876,-20.6882,2.806,27.8455,11.3846,13.8739,-1.1885,-6.9777,2.6444,8.4666,3.9426,0.424200000000001,5.6415
geo020s08a0239v01,0.965154,1.094154,271,te,3,pulmonic,coronal,e,initial,s08,question,new,1.4914,3.986,-1.1071,-8.0123,-4.8807,6.8427,17.7216,8.1951,-2.8312,-7.5394,-9.5444,-11.3272,-6.559,-7.1817,7.5211,16.6911,9.7974,5.0461,-2.0571,-5.9382,-4.4263,-3.153,-0.83,1.053
geo020s08a0239v02,0.671381,0.800381,272,pa,2,pulmonic,labial,a,initial,s08,answer,new,6.8653,1.6472,-0.759499999999999,-3.1951,-4.3305,-2.3676,-6.601,-8.7036,-4.7578,0.8527,9.5068,10.8994,8.2533,5.2911,-3.355,-9.5791,-11.5193,-9.19,-6.4581,-2.0445,2.7737,12.0373,6.601,2.7784
geo020s08a0240v01,0.886368,1.015368,273,pa,2,pulmonic,labial,a,initial,s08,question,new,2.68,5.0966,10.0786,15.7768,9.3081,1.5639,-5.1869,-5.8938,-7.6383,-7.4415,-1.7498,-2.6784,2.1167,11.7543,13.0963,10.3262,-4.3994,-13.9027,-16.3174,-10.2153,-7.0583,-0.1645,7.5831,17.3478
geo020s08a0240v02,0.644231,0.773231,274,pa,2,pulmonic,labial,a,initial,s08,answer,echo,-20.3518,-26.5799,-6.2438,-14.1587,22.8019,19.9067,30.083,23.7846,10.0276,-14.5825,-18.1492,-24.2971,-20.751,-8.2821,5.6506,12.7211,10.794,4.7147,2.0733,-2.0888,-4.1822,-4.692,3.2449,7.6061
geo020s08a0249v02,0.682179,0.811179,287,pa,3,pulmonic,labial,a,initial,s08,answer,new,1.2342,11.2497,22.0608,21.5688,11.8743,-4.5924,-6.4793,-6.1781,2.3885,0.0135000000000005,0.8385,-0.933,-1.7993,-2.0691,-4.9406,-12.614,-10.7726,-10.0907,-3.4339,-3.4042,0.5076,0.7605,0.7715,3.9044
geo020s08a0250v01,0.700244,0.829244,288,pa,3,pulmonic,labial,a,initial,s08,question,new,12.3201,-0.522500000000001,-6.3095,-11.3598,-14.7762,-12.7145,-3.8913,3.4402,12.586,12.3126,9.3171,1.5433,-1.9266,-6.6736,-5.6611,-0.9273,0.4307,0.7373,-0.4744,0.0282999999999998,-1.3488,-9.4043,-27.0541,37.7289
geo020s08a0250v02,0.680963,0.809963,289,pa,3,pulmonic,labial,a,initial,s08,answer,echo,0.149499999999996,-5.8104,-9.8305,-13.9986,-12.052,-12.0805,-8.779,-12.6762,-18.3346,-7.931,11.468,25.4571,8.5257,-1.3611,-1.6782,0.225499999999999,-5.0313,-6.8471,-0.404,-2.657,6.9756,16.3568,12.866,3.4756
geo020s09a0001v01,0.566906,0.695906,294,ke,2,pulmonic,velar,e,initial,s09,question,new,5.7644,-6.6883,17.5512,3.9017,-13.6498,4.9362,-15.1285,9.34,8.5628,-0.9766,11.9151,17.8546,-13.5632,-2.8492,-5.2451,-14.625,-1.6714,-5.9392,1.5709,10.3923,0.811199999999999,1.9035,-3.7418,-6.0316
geo020s09a0003v02,0.712197,0.841197,295,p>a,3,ejective,labial,a,initial,s09,answer,new,2.589,34.8268,11.7902,6.2298,-0.5459,-9.4041,-15.0238,-7.8417,-2.6089,0.5005,5.0337,3.0127,-4.3557,-1.2308,-1.581,-2.0189,-5.3761,-12.225,-9.6956,-0.677099999999996,3.7163,6.921,16.0567,22.1609
geo020s09a0004v01,1.885142,2.014142,296,p>a,3,ejective,labial,a,initial,s09,question,new,-1.1506,-4.7359,-5.1239,-4.281,-3.612,-2.0336,-0.754300000000001,-4.7734,3.388,1.5284,-2.508,3.2116,4.6586,2.1992,1.8067,1.2243,-2.6542,-3.0323,-4.9487,5.0122,11.5813,-10.7638,23.036,9.9331
geo020s09a0005v02,0.824083,0.953083,297,t>e,2,ejective,coronal,e,initial,s09,answer,new,1.592,2.2507,0.7486,0.5326,4.5085,-0.0155000000000003,-2.1691,-2.7278,-5.525,0.385599999999999,-3.4939,3.9816,9.3915,6.3185,0.3508,-3.8309,-3.0563,2.1929,4.6154,0.257299999999999,0.909800000000001,-7.0216,-7.6784,-6.7451
geo020s09a0006v01,1.384904,1.513904,298,t>e,2,ejective,coronal,e,initial,s09,question,new,-1.2373,-0.398099999999999,2.9521,2.1334,-2.3067,0.401,5.999,1.7393,-4.3865,-0.2283,5.1454,1.6768,3.9849,0.0365000000000002,2.0108,-0.9883,-0.8022,12.4837,4.2004,-6.1948,1.4371,-6.1514,-9.8832,-13.1618
geo020s09a0006v02,0.66653,0.79553,299,t>e,2,ejective,coronal,e,initial,s09,answer,echo,3.2501,0.4424,-0.9196,1.788,3.5367,-2.8188,-9.4029,-1.1601,0.9791,3.8276,0.5473,2.3122,-5.1071,-5.5689,-3.6557,1.1932,0.2906,-0.1181,-5.4051,1.1417,2.061,4.8592,6.2256,2.8897
geo020s09a0007v01,1.553167,1.682167,300,k>a,2,ejective,velar,a,initial,s09,question,new,6.1758,-7.0013,-6.0301,-1.0394,4.5991,3.0465,-1.8197,-5.0843,1.1234,0.7265,0.4322,0.4393,1.1538,-2.4174,-2.8881,-0.8004,-0.8202,-0.628,0.1338,-0.5738,2.0228,-1.4036,1.1362,0.8257
geo020s09a0007v02,0.71899,0.84799,301,pa,2,pulmonic,labial,a,initial,s09,answer,new,-0.2044,-3.0415,-2.6922,-2.195,-2.0485,-1.7006,-1.6828,-1.5525,3.6931,0.7086,-1.0924,-2.2033,3.4775,2.8135,1.0183,1.3611,5.3197,2.8405,1.4911,0.294700000000001,-2.4183,-1.3247,-2.1612,-1.5485
geo020s09a0008v02,1.235627,1.364627,302,pa,2,pulmonic,labial,a,initial,s09,answer,echo,-1.59,4.2969,4.4479,-2.6833,-2.7236,-2.0349,8.3178,8.4062,-0.7463,-3.7679,-7.4294,4.04,5.6533,9.2805,1.5446,3.8434,-2.2738,-6.9062,-10.802,-16.0244,-3.2771,1.8452,4.2274,5.9389
geo020s09a0009v01,1.180635,1.309635,303,k>a,3,ejective,velar,a,initial,s09,question,new,-1.1036,-1.1422,-0.6922,2.0905,-15.0848,-11.0883,-0.930700000000002,1.6229,8.5645,5.1968,4.2954,6.4476,10.7327,12.0542,0.0972000000000008,-12.0732,-5.0013,-12.881,3.2093,5.9045,9.1832,11.8448,1.0977,-14.0475
geo020s09a0013v01,0.786162,0.915162,308,t>e,2,ejective,coronal,e,initial,s09,question,new,2.3884,-3.248,-6.0959,-27.0804,25.911,25.492,8.6454,-76.9847,-6.5012,87.4862,51.3644,-19.2705,-42.4305,-40.1928,2.7157,-20.1463,0.3782,4.0909,10.2474,12.2352,-9.761,-0.949100000000001,-13.6492,-3.488
geo020s09a0015v02,0.744441,0.873441,309,t>a,2,ejective,coronal,a,initial,s09,answer,new,2.0927,1.2791,2.1362,0.5915,3.7992,1.0671,-1.4982,-5.4429,-7.0159,-3.0402,-6.1383,-1.8917,0.385000000000002,3.0832,0.664399999999999,1.1214,-1.5942,2.5978,3.8943,4.3606,5.5282,6.2177,-1.0634,-4.6061
geo020s09a0016v01,1.2431,1.3721,310,t>a,2,ejective,coronal,a,initial,s09,question,new,2.3924,-0.8459,-2.278,-0.148199999999999,-0.3247,-2.987,-4.5826,-7.7398,-14.3859,-8.0651,-2.3781,-1.6398,0.684799999999999,4.9446,8.3048,6.3175,1.7262,2.7276,2.5772,-1.1115,-3.223,0.9597,2.4818,-0.8611
geo020s09a0016v02,0.781135,0.910135,311,t>a,2,ejective,coronal,a,initial,s09,answer,echo,5.3641,6.8335,7.601,3.2918,13.9661,4.5186,4.6937,-7.8056,-6.3647,-7.9567,-4.599,0.8091,0.7945,3.6735,-1.2305,-7.4172,-6.4278,0.494900000000001,3.473,5.2937,10.7635,1.7149,-4.7868,-4.8483
geo020s09a0019v01,1.150146,1.279146,312,k>a,3,ejective,velar,a,initial,s09,question,new,16.7697,9.2196,-19.6949,11.3476,19.7352,15.8356,-12.6989,-9.1626,-8.2281,-16.6969,-17.7073,-5.6931,-9.4763,-22.5711,33.8598,30.4096,-5.4669,25.761,4.6423,-5.6888,-10.8167,-10.2849,-10.5545,-5.4961
geo020s09a0021v01,1.384881,1.513881,313,k>a,3,ejective,velar,a,initial,s09,question,new,-10.5192,-13.0644,-1.2105,1.7064,3.4602,-4.541,-10.4824,1.9825,0.987099999999998,11.7613,-0.401400000000001,-13.8145,12.3402,12.251,14.0822,11.1763,15.0835,0.0970999999999975,-3.0419,-9.114,-9.7715,-11.5825,-5.2019,0.3505
geo020s09a0023v01,0.930611,1.059611,314,p>a,2,ejective,labial,a,initial,s09,question,new,5.9759,1.2531,-2.3637,-8.5005,10.2139,10.3337,12.5285,5.6465,-0.0181000000000004,-8.4562,-9.1956,-9.1385,-1.8313,-3.4804,-8.6623,-0.3383,-3.7112,0.206700000000001,5.7348,6.1804,5.5558,6.0914,2.3536,2.3902
geo020s09a0024v01,1.257338,1.386338,315,po,3,pulmonic,labial,o,initial,s09,question,new,-0.6964,-1.1799,-5.2333,-2.1984,0.8864,-6.4519,11.4725,5.6288,6.017,-0.780899999999999,-3.51,-8.0488,-1.9824,2.7753,8.9423,10.6767,3.3583,-5.8295,-7.1746,-7.616,3.6506,-5.6891,19.5626,3.9056
geo020s09a0024v02,1.132278,1.261278,316,po,3,pulmonic,labial,o,initial,s09,answer,echo,0.0164,-0.8941,1.4314,-7.0486,2.5398,-3.7778,-3.2616,1.5139,0.9696,-1.2286,1.4472,0.0127999999999986,8.3963,5.7818,4.2076,-0.251499999999998,0.118599999999999,-1.483,-4.5037,-2.2314,-1.7239,2.8132,-2.3305,-3.3397
geo020s09a0025v02,0.678964,0.807964,317,t>i,3,ejective,coronal,i,initial,s09,answer,new,4.6641,14.1892,11.2418,-0.069700000000001,-3.6117,-8.1562,-2.595,4.0204,4.547,4.3485,3.301,-0.278500000000001,-4.8036,-4.8217,-1.0664,-1.453,-3.1017,1.0301,-5.6511,-1.9637,0.9893,5.4872,-0.3207,1.485
geo020s09a0026v01,0.956395,1.085395,318,t>i,3,ejective,coronal,i,initial,s09,question,new,5.332,2.4687,2.3248,-10.4376,-8.0411,-6.2591,-8.728,-4.2806,8.2109,11.5628,12.1747,2.0121,-5.0743,-3.6248,-6.1473,-0.4926,-0.1707,8.6676,-0.881600000000001,-3.5111,-1.8139,-5.2558,-0.6521,-7.6973
geo020s09a0027v01,1.201407,1.330407,319,k>e,2,ejective,velar,e,initial,s09,question,new,-2.4422,-1.8847,-2.8987,-3.4331,2.0335,0.7635,1.0025,1.4459,-0.0998999999999999,-0.4899,0.4986,1.7381,0.0150999999999999,1.3314,0.5439,-1.6243,3.5618,2.9506,2.4614,0.4367,0.345800000000001,-2.8563,-3.0535,-3.5207
